Date,Open,High,Low,Close,Volume,sentiment_mean,sentiment_sum,sentiment_max,sentiment_min,sentiment_std,news_count
2024-03-08,134.2100067138672,138.08999633789062,134.0,135.41000366210938,39370400,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-11,136.1300048828125,139.10000610351562,136.1300048828125,137.6699981689453,32437800,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-12,137.02999877929688,139.3800048828125,137.02999877929688,138.5,27563400,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-13,139.0,141.08999633789062,138.99000549316406,139.7899932861328,23347200,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-14,141.19000244140625,143.58999633789062,140.4600067138672,143.10000610351562,42753400,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-15,142.5,143.17999267578125,140.02999877929688,141.17999267578125,49475400,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-18,148.61000061035156,152.14999389648438,147.1699981689453,147.67999267578125,69273700,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-19,148.16000366210938,148.7899932861328,146.0800018310547,147.02999877929688,24070400,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-20,148.0,148.86000061035156,146.74000549316406,148.74000549316406,21311500,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-21,149.47000122070312,150.3699951171875,146.89999389648438,147.60000610351562,24755600,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-22,149.1199951171875,151.5800018310547,148.97999572753906,150.77000427246094,29211800,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-25,149.94000244140625,150.3800048828125,147.82000732421875,150.07000732421875,19229300,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-26,150.22000122070312,152.25999450683594,149.97999572753906,150.6699981689453,22149100,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-27,151.17999267578125,151.63999938964844,148.89999389648438,150.8699951171875,22879200,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-28,150.85000610351562,151.42999267578125,150.1699981689453,150.92999267578125,24485400,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-01,150.69000244140625,155.74000549316406,150.61000061035156,155.49000549316406,31730800,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-02,153.5,154.6999969482422,152.14999389648438,154.55999755859375,24586000,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-03,153.60000610351562,155.0800018310547,152.72999572753906,154.9199981689453,24705000,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-04,153.5,154.77000427246094,150.4499969482422,150.52999877929688,34724700,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-05,150.02999877929688,153.4199981689453,149.60000610351562,152.5,23459200,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-08,152.77999877929688,155.27000427246094,152.61000061035156,154.85000610351562,20702000,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-09,156.08999633789062,158.55999755859375,155.19000244140625,156.60000610351562,31079500,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-10,156.2100067138672,156.61000061035156,154.67999267578125,156.13999938964844,22838600,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-11,156.91000366210938,159.67999267578125,156.4600067138672,159.41000366210938,27166400,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-12,157.9600067138672,160.22000122070312,157.13999938964844,157.72999572753906,25353700,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-15,158.86000061035156,159.24000549316406,154.58999633789062,154.86000061035156,27136500,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-16,154.19000244140625,155.64999389648438,153.42999267578125,154.39999389648438,20779500,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-17,155.6199951171875,157.0800018310547,154.5800018310547,155.47000122070312,21763100,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-18,155.33999633789062,156.94000244140625,154.6199951171875,156.00999450683594,19883000,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-19,156.1999969482422,156.36000061035156,152.3000030517578,154.08999633789062,32615600,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-22,154.30999755859375,157.63999938964844,154.05999755859375,156.27999877929688,26446200,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-23,156.9600067138672,158.97000122070312,156.27999877929688,158.25999450683594,21151600,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-24,157.49000549316406,159.57000732421875,157.1699981689453,159.1300048828125,22779100,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-25,151.3300018310547,156.49000549316406,150.8699951171875,156.0,57109700,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-26,174.3699951171875,174.7100067138672,169.64999389648438,171.9499969482422,64665300,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-29,169.05999755859375,169.5500030517578,165.2100067138672,166.14999389648438,45610000,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-30,165.61000061035156,168.10000610351562,162.60000610351562,162.77999877929688,33562900,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-01,164.3000030517578,167.1199951171875,163.08999633789062,163.86000061035156,33493200,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-02,164.7899932861328,166.72999572753906,163.88999938964844,166.6199951171875,24294500,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-03,167.55999755859375,167.9600067138672,163.0500030517578,167.24000549316406,34662400,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-06,167.4600067138672,168.13999938964844,166.02999877929688,168.10000610351562,21871300,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-07,168.5,171.75999450683594,168.38999938964844,171.25,28039700,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-08,169.0,170.14999389648438,168.74000549316406,169.3800048828125,19569100,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-09,169.38999938964844,170.69000244140625,168.17999267578125,169.9600067138672,15346700,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-10,168.02999877929688,169.85000610351562,166.19000244140625,168.64999389648438,29799900,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-13,164.25999450683594,169.27999877929688,164.0,169.13999938964844,31327600,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-14,169.77000427246094,171.25,168.8000030517578,170.33999633789062,25127100,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-15,170.6300048828125,172.64999389648438,170.50999450683594,172.50999450683594,26948400,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-16,173.2899932861328,175.1199951171875,172.69000244140625,174.17999267578125,27867900,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-17,174.17999267578125,176.27000427246094,173.69000244140625,176.05999755859375,24479300,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-20,176.19000244140625,178.77000427246094,176.0800018310547,176.9199981689453,22554400,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-21,176.89999389648438,178.14999389648438,175.80999755859375,177.85000610351562,16989400,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-22,176.63999938964844,177.14999389648438,175.2100067138672,176.3800048828125,17880000,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-23,177.07000732421875,178.25,172.9499969482422,173.5500030517578,21024900,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-24,174.97999572753906,175.77000427246094,173.64999389648438,174.99000549316406,16579400,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-28,174.4499969482422,177.27000427246094,174.3699951171875,176.39999389648438,20572200,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-29,175.42999267578125,176.83999633789062,174.72000122070312,175.89999389648438,23388700,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-30,175.1999969482422,175.22000122070312,171.7899932861328,172.11000061035156,22931500,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-31,171.86000061035156,173.05999755859375,169.44000244140625,172.5,37638900,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-03,172.5399932861328,174.52999877929688,171.16000366210938,173.1699981689453,27459100,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-04,173.27999877929688,173.85000610351562,171.88999938964844,173.7899932861328,26879600,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-05,175.1999969482422,176.64999389648438,173.92999267578125,175.41000366210938,22068500,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-06,175.89999389648438,177.14999389648438,175.75,176.72999572753906,23251000,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-07,177.0500030517578,177.8699951171875,174.3000030517578,174.4600067138672,19661400,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-10,174.97000122070312,177.05999755859375,172.75999450683594,175.00999450683594,23726700,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-11,176.22000122070312,176.83999633789062,173.77000427246094,176.6199951171875,21540600,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-12,178.25,180.41000366210935,176.11000061035156,177.7899932861328,27864700,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-13,176.11000061035156,176.74000549316406,174.8800048828125,175.16000366210938,20913300,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-14,174.22000122070312,177.05999755859375,174.14999389648438,176.7899932861328,18063600,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-17,175.4600067138672,178.36000061035156,174.80999755859375,177.24000549316406,19618500,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-18,177.13999938964844,177.38999938964844,174.10000610351562,175.08999633789062,21869900,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-20,175.3699951171875,177.2899932861328,174.99000549316406,176.3000030517578,20160100,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-21,177.0,180.8500061035156,176.61000061035156,179.6300048828125,57759000,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-24,180.16000366210935,180.88999938964844,178.6699981689453,179.22000122070312,18298000,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-25,179.6199951171875,184.2899932861328,179.4199981689453,184.02999877929688,23130200,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-26,182.6300048828125,184.50999450683597,182.47999572753903,183.8800048828125,19839000,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-27,184.17999267578125,186.0500030517578,184.0200042724609,185.41000366210935,18848900,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-28,184.32000732421875,185.1300048828125,181.9600067138672,182.1499938964844,29156600,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-01,183.02999877929688,183.8800048828125,181.3000030517578,182.9900054931641,16006100,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-02,182.0500030517578,185.57000732421875,181.55999755859372,185.2400054931641,17372500,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-03,184.8500061035156,186.08999633789065,184.0,185.82000732421875,10242100,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-05,185.8600006103516,190.8600006103516,185.8000030517578,190.6000061035156,20967500,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-08,189.8999938964844,190.1699981689453,187.77999877929688,189.02999877929688,21035900,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-09,190.30999755859372,191.3600006103516,188.72000122070312,188.97999572753903,15121400,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-10,189.1499938964844,191.75,189.02999877929688,191.17999267578125,15952500,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-11,189.8500061035156,190.8600006103516,185.0800018310547,185.57000732421875,25625800,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-12,185.0800018310547,187.1100006103516,184.4900054931641,185.07000732421875,22898400,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-15,184.9199981689453,188.2400054931641,184.9199981689453,186.52999877929688,16474000,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-16,187.3600006103516,188.67999267578125,183.3699951171875,183.9199981689453,18290700,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-17,182.97000122070312,183.5500030517578,179.89999389648438,181.0200042724609,20734100,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-18,181.92999267578125,182.5,176.47000122070312,177.69000244140625,25315700,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-19,178.8800048828125,180.2899932861328,177.1300048828125,177.66000366210938,18881900,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-22,180.58999633789065,182.6999969482422,180.22999572753903,181.6699981689453,24100300,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-23,182.0500030517578,183.6100006103516,181.5399932861328,181.7899932861328,36352700,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-24,173.60000610351562,176.19000244140625,171.82000732421875,172.6300048828125,49585200,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-25,172.52000427246094,173.4199981689453,167.19000244140625,167.27999877929688,44852000,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-26,167.14999389648438,168.08999633789062,164.05999755859375,167.0,41336900,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-29,168.8300018310547,170.42999267578125,167.99000549316406,169.52999877929688,20293800,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-30,170.24000549316406,171.22999572753906,168.44000244140625,170.2899932861328,18959700,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-31,173.24000549316406,174.25,170.00999450683594,171.5399932861328,25729100,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-01,170.25,174.0500030517578,168.8800048828125,170.75999450683594,24531400,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-02,166.44000244140625,168.50999450683594,164.6699981689453,166.66000366210938,29130100,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-05,155.5,164.42999267578125,154.92999267578125,159.25,53630700,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-06,159.3300018310547,160.57000732421875,156.41000366210938,158.2899932861328,49004600,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-07,161.25,162.97999572753906,158.47000122070312,158.94000244140625,25138600,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-08,160.50999450683594,163.69000244140625,160.2100067138672,162.02999877929688,25578800,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-09,160.00999450683594,163.7899932861328,159.05999755859375,163.6699981689453,28602300,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-12,164.35000610351562,164.89999389648438,161.83999633789062,162.2899932861328,15895300,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-13,163.41000366210938,164.72999572753906,162.97000122070312,164.16000366210938,18551700,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-14,162.39999389648438,163.22000122070312,157.7100067138672,160.3699951171875,40591100,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-15,160.5,161.63999938964844,159.61000061035156,161.3000030517578,31524300,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-16,161.47000122070312,165.05999755859375,161.1300048828125,162.9600067138672,24208600,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-19,165.27999877929688,166.69000244140625,164.25999450683594,166.6699981689453,22416200,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-20,166.89999389648438,168.63999938964844,166.82000732421875,167.17999267578125,18341500,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-21,165.14999389648438,166.85000610351562,164.6699981689453,165.85000610351562,22902000,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-22,167.25999450683594,167.58999633789062,163.30999755859375,163.8000030517578,22493300,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-23,164.72000122070312,166.17999267578125,163.8300018310547,165.6199951171875,13955700,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-26,166.3800048828125,167.5500030517578,164.4600067138672,166.16000366210938,14190400,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-27,165.83999633789062,166.44000244140625,164.4600067138672,164.67999267578125,11821900,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-28,165.0399932861328,165.60000610351562,161.52999877929688,162.85000610351562,16407400,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-29,164.30999755859375,165.97000122070312,160.25,161.77999877929688,19699800,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-30,162.6199951171875,163.66000366210938,161.69000244140625,163.3800048828125,22123800,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-03,161.72000122070312,161.85000610351562,156.47999572753906,157.36000061035156,38945300,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-04,156.66000366210938,159.0,155.9600067138672,156.4499969482422,19353800,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-05,156.3000030517578,159.4499969482422,155.97999572753906,157.24000549316406,18688700,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-06,157.3000030517578,157.8300018310547,150.5500030517578,150.9199981689453,37912100,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-09,152.50999450683594,153.39999389648438,147.22000122070312,148.7100067138672,39260500,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-10,150.4499969482422,151.27000427246094,148.33999633789062,148.66000366210938,31118800,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-11,149.9199981689453,151.5,147.52000427246094,151.16000366210938,29607700,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-12,153.8000030517578,154.82000732421875,152.64999389648438,154.69000244140625,29621500,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-13,155.42999267578125,158.3800048828125,155.2100067138672,157.4600067138672,29591200,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-16,157.30999755859375,158.25,156.60000610351562,158.05999755859375,18379800,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-17,159.02000427246094,160.5500030517578,158.3800048828125,159.32000732421875,20715600,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-18,159.86000061035156,160.5,158.60000610351562,159.80999755859375,23677300,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-19,163.7100067138672,163.7899932861328,161.33999633789062,162.13999938964844,26587700,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-20,163.5,163.72999572753906,162.05999755859375,163.58999633789062,40896400,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-23,164.35000610351562,165.49000549316406,161.6699981689453,161.85000610351562,24150900,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-24,163.02999877929688,163.22000122070312,160.69000244140625,162.2899932861328,23332100,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-25,161.47000122070312,162.80999755859375,161.3000030517578,161.49000549316406,18869200,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-26,163.63999938964844,164.0800018310547,162.27999877929688,162.72999572753906,20319300,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-27,162.80999755859375,165.6999969482422,162.6300048828125,163.9499969482422,21101300,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-30,163.32000732421875,166.14999389648438,163.25999450683594,165.85000610351562,20413900,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-01,167.69000244140625,169.16000366210938,164.5800018310547,166.99000549316406,28338100,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-02,166.4199981689453,167.52000427246094,164.72999572753906,165.86000061035156,17760200,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-03,164.41000366210938,166.63999938964844,163.9199981689453,165.86000061035156,15073100,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-04,168.05999755859375,168.22999572753906,165.47999572753906,167.05999755859375,19047400,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-07,167.72000122070312,168.47999572753906,162.75,162.97999572753906,22463100,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-08,163.94000244140625,164.72999572753906,162.8699951171875,164.3800048828125,23072700,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-09,163.4499969482422,164.83999633789062,159.74000549316406,161.86000061035156,31181800,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-10,160.8699951171875,163.07000732421875,160.39999389648438,162.0800018310547,14144100,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-11,162.1300048828125,163.89999389648438,161.24000549316406,163.24000549316406,15344300,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-14,163.63999938964844,166.22999572753906,163.39999389648438,164.9600067138672,19016100,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-15,165.7899932861328,167.67999267578125,164.6300048828125,165.4600067138672,20247200,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-16,164.52999877929688,165.8000030517578,163.74000549316406,165.16000366210938,16406000,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-17,165.72999572753906,166.3699951171875,162.75999450683594,162.92999267578125,21453400,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-18,163.19000244140625,164.7100067138672,163.0800018310547,163.4199981689453,19757700,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-21,162.9499969482422,164.5,162.6199951171875,164.07000732421875,20946500,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-22,162.97999572753906,165.77000427246094,162.97999572753906,165.13999938964844,16568100,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-23,164.75999450683594,165.82000732421875,161.92999267578125,162.77999877929688,18280500,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-24,162.8300018310547,163.3300018310547,161.00999450683594,162.72000122070312,22412500,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-25,163.6699981689453,165.58999633789062,163.4199981689453,165.27000427246094,19828900,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-28,168.75,168.75,163.9499969482422,166.72000122070312,32138600,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-29,167.72999572753906,170.3800048828125,167.08999633789062,169.67999267578125,42169000,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-30,180.67999267578125,182.0200042724609,174.05999755859375,174.4600067138672,68890800,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-31,173.1300048828125,176.82000732421875,171.0,171.11000061035156,44769000,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-01,170.07000732421875,172.32000732421875,168.8800048828125,171.2899932861328,31796500,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-04,169.92999267578125,170.72999572753906,168.00999450683594,169.24000549316406,21492700,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-05,169.42999267578125,170.52999877929688,168.83999633789062,169.74000549316406,18242100,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-06,173.8000030517578,176.94000244140625,173.5,176.50999450683594,33695500,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-07,177.41000366210938,181.0800018310547,177.19000244140625,180.75,25352900,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-08,180.6499938964844,180.8999938964844,178.0800018310547,178.35000610351562,22006200,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-11,178.5800018310547,180.5500030517578,178.47000122070312,180.3500061035156,17450400,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-12,179.82000732421875,182.4900054931641,179.38999938964844,181.6199951171875,25134900,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-13,180.4600067138672,180.9600067138672,178.5399932861328,178.8800048828125,23184000,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-14,178.27999877929688,178.82000732421875,174.32000732421875,175.5800018310547,31007500,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-15,173.72999572753906,174.13999938964844,171.22000122070312,172.49000549316406,32504600,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-18,173.4199981689453,175.44000244140625,172.89999389648438,175.3000030517578,20135300,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-19,173.72000122070312,178.8699951171875,173.55999755859375,178.1199951171875,23434900,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-20,177.33999633789062,177.67999267578125,173.77999877929688,175.97999572753906,18997100,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-21,173.89999389648438,174.1300048828125,163.6999969482422,167.6300048828125,59734400,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-22,165.85000610351562,166.4600067138672,163.89999389648438,164.75999450683594,38604600,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-25,166.08999633789062,168.6300048828125,165.61000061035156,167.64999389648438,33135300,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-26,167.6300048828125,169.82000732421875,167.5800018310547,169.1199951171875,20486700,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-27,169.0,169.47999572753906,168.02000427246094,169.22999572753906,19266500,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-29,168.5,169.42999267578125,167.16000366210938,168.9499969482422,14257200,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-02,168.77000427246094,172.0800018310547,168.57000732421875,171.49000549316406,23789100,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-03,171.49000549316406,172.67999267578125,170.85000610351562,171.33999633789062,22248700,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-04,171.14999389648438,174.91000366210938,171.05999755859375,174.3699951171875,31615100,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-05,175.36000061035156,176.05999755859375,172.3300018310547,172.63999938964844,21356200,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-06,172.02999877929688,175.0800018310547,171.86000061035156,174.7100067138672,21462400,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-09,173.9600067138672,176.25999450683594,173.64999389648438,175.3699951171875,25389600,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-10,182.8500061035156,186.3600006103516,181.0500030517578,185.1699981689453,54813000,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-11,185.30999755859372,195.6100006103516,184.8500061035156,195.3999938964844,67894100,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-12,195.0,195.17999267578125,191.7100067138672,191.9600067138672,34817500,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-13,191.00999450683597,192.72999572753903,189.63999938964844,189.82000732421875,25143500,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-16,192.8699951171875,199.0,192.6199951171875,196.66000366210935,44934900,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-17,197.25,201.4199981689453,194.97999572753903,195.4199981689453,43504000,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-18,195.22000122070312,197.0,187.7400054931641,188.3999938964844,34166100,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-19,191.6300048828125,193.02999877929688,188.3800048828125,188.50999450683597,32265200,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-20,185.77999877929688,192.88999938964844,185.22000122070312,191.41000366210935,63462900,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-23,192.6199951171875,195.1000061035156,190.1499938964844,194.6300048828125,25675000,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-24,194.83999633789065,196.1100006103516,193.77999877929688,196.1100006103516,10403300,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-26,195.1499938964844,196.75,194.3800048828125,195.6000061035156,12046600,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-27,194.9499969482422,195.32000732421875,190.6499938964844,192.75999450683597,18891400,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-30,189.8000030517578,192.5500030517578,189.1199951171875,191.2400054931641,14264700,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-31,191.0800018310547,191.9600067138672,188.50999450683597,189.3000030517578,17466900,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-02,190.6499938964844,192.0,187.5,189.42999267578125,20370800,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-03,191.3699951171875,193.2100067138672,189.97999572753903,191.7899932861328,18596200,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-06,193.97999572753903,198.22000122070312,193.8500061035156,196.8699951171875,29563600,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-07,197.1100006103516,201.0,194.6000061035156,195.4900054931641,26487200,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-08,192.57000732421875,196.2899932861328,192.3800048828125,193.9499969482422,24864800,0.0,0.0,0.0,0.0,0.0,0.0
